주차장 이름,주소,주차 타입,주차 가능 차량 수,요금,요금 시간 기준,추가 요금,추가 요금 시간 기준,일일 최대 요금,현재 주차 차량 수,현재 주차 갱신 시간,평일 운영 시간,주말 운영 시간,공휴일 운영 시간,전화번호,연계 상태,위도,경도
대치동507-3(구),강남구 대치동 507-3,NS,27,300,5,600,5,24000,14,2024-10-02 14:35:57,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.49360041,127.06327573
도곡로 327 공영주차장(구),강남구 역삼동 765-22,NW,17,400,5,400,5,,21,2024-10-02 14:36:00,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0907,20분,37.496258,127.05174035
롯데백화점 강남점 주차장,강남구 도곡동 401-0 ,BS,523,3000,30,1000,10,50000,351,2024-10-02 14:30:00,1030 ~ 2000,1030 ~ 2000,1030 ~ 2000,02-531-2188,20분,37.496953,127.053346
역삼이스타빌,강남구 역삼동 787-7,BS,60,3000,30,1000,10,50000,60,2024-10-02 14:35:07,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.493762,127.043149
역삼1문화센터 공영주차장(구),강남구 역삼동 829-20,NW,118,400,5,400,5,,104,2024-10-02 14:36:05,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0922,20분,37.49534845,127.03323757
솔라티움시티오피스텔,서초구 서초동 1327-34 ,BS,30,1000,10,1000,10,60000,30,2024-10-02 14:35:09,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.494383,127.027711
현대기림오피스텔,서초구 서초동 1330-18 ,BS,80,1200,10,1200,10,0,80,2024-10-02 14:34:55,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.494023,127.028388
서래마을공영주차장(구),서초구 반포동 90-7,NW,78,150,5,150,5,0,19,2024-10-02 14:36:12,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7287,20분,37.49715663,126.99877889
서울특별시보라매병원,동작구 신대방동 425-0 ,BS,628,1500,30,500,10,20000,475,2024-10-02 14:35:44,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-870-2724,20분,37.493829,126.924501
대림1동공영(구),영등포구 대림동 834-1,NW,155,100,5,100,5,0,126,2024-10-02 14:35:28,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2677-1401,20분,37.49314103,126.90163365
대림역 공영주차장(시),영등포구 대림동 808-24,NS,18,260,5,260,5,0,10,2024-10-02 14:35:41,0900 ~ 1900,0900 ~ 1500,0000 ~ 2400,010-7613-4293,20분,37.49374143,126.89514931
대림역2 공영주차장(시),구로구 구로동 73-9,NS,31,260,5,260,5,0,19,2024-10-02 14:35:44,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-4927-3981,20분,37.49660657,126.89348195
동구로 공영주차장(시),구로구 구로동 94-1,NW,70,320,5,320,5,23000,41,2024-10-02 14:36:11,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3405-4086,20분,37.49510602,126.89186155
정현빌딩,구로구 구로동 120-0,BS,108,0,30,1000,10,25000,108,2024-10-02 14:35:03,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.494119,126.89378
일이삼전자타운,구로구 고척동 73-3,BS,496,1000,10,1000,10,25000,211,2024-10-02 14:36:01,0630 ~ 2230,0630 ~ 2230,0630 ~ 2230,02-2617-1237,20분,37.49747916,126.86315996
오류동 시티월드,구로구 오류동 44-10 ,BS,111,2000,30,500,10,10000,52,2024-10-02 14:36:00,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2687-3941,20분,37.49444763,126.84103669
거여동(기계식)(구),송파구 거여동 33-16,NW,123,50,5,,,,123,2024-10-02 14:21:06,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-430-4819,20분,37.49227702,127.15038338
장지동공영(체비지)(구),송파구 문정동 2-6,NW,101,100,5,,,,99,2024-10-02 14:31:06,0600 ~ 2100,0600 ~ 2100,0600 ~ 2100,02-407-1500,20분,37.49066,127.134123
로데오길(구),송파구 가락동 107-18,NS,46,150,5,,,0,41,2024-10-02 14:31:05,1100 ~ 2000,1100 ~ 2000,1100 ~ 2000,010-4367-2165,20분,37.49130298,127.12561148
일원동맛의거리(구),강남구 일원동 709-9,NS,27,100,5,100,5,10000,38,2024-10-02 14:36:22,1100 ~ 2100,0000 ~ 0000,0000 ~ 0000,,20분,37.49109045,127.08731671
영희초교 공영주차장(구),강남구 일원동 617-0,NW,186,100,5,100,5,,136,2024-10-02 14:36:25,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0934,20분,37.49192117,127.08129163
일원1동(기계식)(구),강남구 일원동 684-8,NW,68,100,5,100,5,,29,2024-10-02 14:36:25,0600 ~ 2359,0000 ~ 0000,0000 ~ 0000,02-2176-0945,20분,37.48948769,127.08176548
개포동공원 공영주차장(구),강남구 개포동 183-2,NW,149,200,5,200,5,,89,2024-10-02 14:36:25,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0916,20분,37.48949036,127.06623841
린스퀘어 주차장,강남구 도곡동 467-14,BS,299,600,10,600,10,24000,179,2024-10-02 14:28:59,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-1644-8830,20분,37.48867108,127.05302777
도곡로21길 7 공영주차장(구),강남구 역삼동 795-25,NW,75,400,5,400,5,,29,2024-10-02 14:36:30,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0920,20분,37.49250002,127.0388068
에피소드 서초 393 주차장,서초구 서초동 1338-5 ,BS,256,3000,30,1000,10,30000,139,2024-10-02 14:30:01,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-1644-8830,20분,37.48998528,127.02969202
한화생명 서초사옥(드림플러스),서초구 서초동 1338-12 ,BS,128,3000,30,1000,10,50000,138,2024-10-02 14:34:28,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.490875,127.030305
공유) 3-66(구),서초구 서초동 1741-3,NS,25,0,0,0,0,0,0,2024-10-02 10:24:56,0000 ~ 0000,0000 ~ 0000,0000 ~ 0000,,2일,37.48895165,127.0079434
서초 마제스타시티,서초구 서초동 1498-5 ,BS,1148,0,0,1000,10,,176,2024-10-02 14:36:35,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,070-7119-0039,20분,37.490654,127.005473
오퓨런스[서초역 1번출구],서초구 서초동 1553-5 ,BS,122,3000,30,1000,10,50000,70,2024-10-02 14:36:36,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-585-3884,20분,37.492016,127.009657
방배열린문화센터 공영주차장(구),서초구 방배동 852-14,NW,109,300,10,300,10,0,102,2024-10-02 14:36:32,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7290,20분,37.48895873,126.99232981
봉천복개3 공영주차장(시),관악구 신림동 1467-3,NS,61,220,5,220,5,,33,2024-10-02 14:36:12,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-5670-4293,20분,37.48968909,126.92563338
롯데백화점 관악점 주차장,관악구 봉천동 729-22 ,BS,592,500,10,500,10,0,226,2024-10-02 14:30:00,1030 ~ 2000,1030 ~ 2030,0000 ~ 0000,02-3289-8004,20분,37.49055258,126.92509617
보라매상업 공영주차장(시),동작구 신대방동 431-3,NW,64,220,5,220,5,15800,57,2024-10-02 14:36:11,0900 ~ 2100,0900 ~ 2100,0900 ~ 2100,010-5670-4293,20분,37.49039184,126.92340595
전문건설회관 주차장,동작구 신대방동 395-70 ,BS,725,2000,30,2000,30,,334,2024-10-02 14:36:30,0500 ~ 2400,0500 ~ 2400,0500 ~ 2400,02-3284-2300,20분,37.492012,126.924303
해태보라매타워,동작구 신대방동 708-0 ,BS,351,2000,30,500,10,30000,351,2024-10-02 14:36:23,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.491212,126.924987
대림노외 공영주차장(시),구로구 구로동 120-3,NW,93,260,5,260,5,18700,64,2024-10-02 14:36:17,0900 ~ 1900,0900 ~ 1900,0900 ~ 1900,010-5871-4293,20분,37.4928472,126.89433148
구로4동 주택가 공동 주차장(구),구로구 구로동 741-44,NW,194,100,5,100,5,0,256,2024-10-02 14:36:31,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-839-4875,20분,37.48968656,126.88695201
가마산고가밑 공영주차장(시),구로구 구로동 414-13,NS,18,120,5,120,5,0,18,2024-10-02 14:36:21,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-4927-3981,20분,37.49296464,126.88270317
고려대학교 구로병원,구로구 구로동 80-0 ,BS,936,2000,30,500,10,30000,461,2024-10-02 14:36:41,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2626-1953,20분,37.4917248,126.884062
온수역(남) 공영주차장(시),구로구 온수동 51-26,NS,41,170,5,170,5,0,27,2024-10-02 14:36:15,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-4927-3981,20분,37.49202674,126.82393812
송파헤븐시티더테라스,송파구 거여동 605-3 ,BS,110,1500,30,500,10,25000,110,2024-10-02 14:36:25,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.485798,127.142556
문정근린공원(구),송파구 문정동 38-3,NW,290,150,5,,,,263,2024-10-02 14:31:06,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-431-0166,20분,37.48599491,127.12464869
화엄타워 주차장,송파구 문정동 651-4 ,BS,49,1500,30,500,10,30000,49,2024-10-02 14:36:12,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.484172,127.121364
수서역북 공영주차장(시),강남구 수서동 735-0,NW,561,320,5,320,5,23000,442,2024-10-02 14:36:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3405-4076,20분,37.48801285,127.09994995
일원역 공영주차장(시),강남구 일원동 716-2,NW,67,170,5,170,5,12200,90,2024-10-02 14:36:51,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-6592-6308,20분,37.48468629,127.08408987
논현로28길 노상공영 주차장(구),강남구 도곡동 524-0,NS,66,300,5,300,5,0,59,2024-10-02 14:36:44,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,02-2176-0907,20분,37.484765,127.045972
논현로32길15 공영주차장(구),강남구 도곡동 516-2,NW,16,300,5,300,5,,15,2024-10-02 14:36:55,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0907,20분,37.48430646,127.04341808
언주초 공영주차장(구),강남구 도곡동 922-0,NW,191,200,5,200,5,,179,2024-10-02 14:36:55,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0929,20분,37.48664435,127.03705039
이마트에브리데이 남부터미널점,서초구 서초동 1443-17 ,BS,14,4000,40,1000,10,40000,14,2024-10-02 14:36:17,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.485691,127.02075
우제빌딩 주차장,서초구 서초동 1538-2 ,BS,24,3000,30,1000,10,23000,24,2024-10-02 14:36:15,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.48795025,127.00893688
방배1동 공영주차장(구),서초구 방배동 328-1,NW,123,300,10,300,10,,120,2024-10-02 14:37:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7289,20분,37.48549233,126.99247595
공유) 사당동 남일교회(1~19 구간)(구),동작구 사당동 127-32,NS,18,1200,60,600,30,0,0,2024-10-02 12:27:42,0000 ~ 1159,0000 ~ 1159,0059 ~ 1159,1661-5806,2일,37.4882426,126.9777699
우성타운상가,관악구 봉천동 1706-0 ,BS,80,1500,30,500,10,30000,80,2024-10-02 14:36:19,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.486163,126.958534
봉천동 메카플러스주차장,관악구 봉천동 463-4 ,BS,52,1500,30,1500,30,15000,35,2024-10-02 14:36:37,0600 ~ 2400,0600 ~ 2400,0600 ~ 2400,02-1899-7275,20분,37.48615857,126.94738402
신대방역 공영주차장(시),관악구 신림동 498-0,NW,60,260,5,260,5,18700,53,2024-10-02 14:36:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2290-6144,20분,37.48830327,126.91452278
구로디지털단지역(상) 공영주차장(시),관악구 신림동 1677-5,NW,31,260,5,260,5,18700,15,2024-10-02 14:36:51,0800 ~ 2100,0800 ~ 2100,0800 ~ 2100,010-4927-3981,20분,37.48481135,126.90323392
구로디지털단지역 공영주차장(시),구로구 구로동 810-3,NW,91,260,5,260,5,18700,53,2024-10-02 14:36:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2290-6034,20분,37.48543179,126.90124331
이마트구로점,구로구 구로동 188-26 ,BS,600,1000,10,1000,10,0,208,2024-10-02 14:36:57,0940 ~ 2300,0940 ~ 2300,1040 ~ 2300,02-2009-1100,20분,37.484406,126.897938
TP타워,구로구 구로동 197-21 ,BS,348,1500,30,600,10,24000,1299,2024-10-02 14:37:02,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2621-2860,20분,37.48515535,126.89507102
대륭포스트타워7차,구로구 구로동 170-10 ,BS,319,1000,30,1000,30,20000,287,2024-10-02 14:37:00,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6942-9500,20분,37.487319,126.894567
벽산디지털밸리7차,구로구 구로동 170-13 ,BS,150,0,30,1000,30,20000,102,2024-10-02 14:35:27,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6344-7650,20분,37.487507,126.894005
삼성IT밸리 주차장,구로구 구로동 197-5 ,BS,326,1000,30,1000,30,0,290,2024-10-02 14:36:52,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2028-2364,20분,37.486037,126.894718
에이스테크노타워3차 주차장,구로구 구로동 197-48,BS,310,1000,30,1000,30,48000,194,2024-10-02 14:36:42,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2109-6031,20분,37.484386,126.893324
우림이비지센터,구로구 구로동 170-5,BS,511,0,30,1000,30,22000,389,2024-10-02 14:37:05,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-2108-1191,20분,37.486919,126.895235
KT개봉빌딩,구로구 개봉동 280-7 ,BS,116,0,30,1000,30,24000,75,2024-10-02 14:37:11,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.48671161,126.85769069
랑데르오피스텔상가,구로구 천왕동 282-2 ,BS,22,1500,30,500,10,30000,22,2024-10-02 14:36:23,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.486598,126.838248
천왕역 공영주차장(시),구로구 천왕동 280-11,NW,327,170,5,170,5,12200,291,2024-10-02 14:36:51,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2290-6343,20분,37.48728845,126.83918316
논현로22길(구),강남구 개포동 1266-0,NW,97,200,5,200,5,,63,2024-10-02 14:37:20,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0907,20분,37.48150119,127.04781332
제이프러스빌딩,서초구 양재동 16-13 ,BS,110,3000,30,1000,15,25000,74,2024-10-02 14:37:21,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,070-4044-1889,20분,37.47967132,127.03967212
GS건설 서초타워,서초구 서초동 1424-2 ,BS,185,1500,30,1000,10,0,125,2024-10-02 14:34:37,0000 ~ 0000,0000 ~ 0000,0000 ~ 0000,,20분,37.48327278,127.02113395
공유) 삼일주차장(민영),동작구 사당동 265-1,NP,15,0,0,0,0,0,0,2024-10-02 14:33:17,0000 ~ 0000,0000 ~ 0000,0000 ~ 0000,02-820-9818,20분,37.483706,126.973835
공유) 은행나무골(구),동작구 사당동 297-1,NW,22,0,0,0,0,0,0,2024-09-30 16:19:26,0000 ~ 0000,0000 ~ 0000,0000 ~ 0000,02-820-9818,2일,37.481083,126.97161
타임스트림[신림역 2호점],관악구 신림동 1641-2 ,BS,264,1000,30,1000,10,30000,206,2024-10-02 14:37:29,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.48386679,126.93020739
지플러스타워,구로구 구로동 222-31,BS,348,1000,30,1000,30,0,280,2024-10-02 14:37:30,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6969-7117,20분,37.48307,126.897861
G-Tower[구로 지스퀘어점],구로구 구로동 832-0 ,BS,1359,700,10,700,10,30000,1126,2024-10-02 14:37:28,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6077-0001,20분,37.48016976,126.8952706470708
JNK디지털타워,구로구 구로동 222-3 ,BS,394,0,30,1000,30,20000,243,2024-10-02 14:36:02,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6124-6114,20분,37.482417,126.897046
구로 한화비즈메트로,구로구 구로동 851-0 ,BS,374,0,30,1000,30,0,309,2024-10-02 14:37:30,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2621-2490,20분,37.480802,126.892895
마리오타워,구로구 구로동 222-12,BS,301,1000,30,1000,30,0,252,2024-10-02 14:37:16,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-890-8498,20분,37.482225,126.895367
에이스 하이엔드 타워 1차 부설주차장,구로구 구로동 235-2 ,BS,544,1000,30,1000,30,,443,2024-10-02 14:37:31,0000 ~ 2359,0000 ~ 2359,0000 ~ 2359,02-6220-2010,20분,37.48153894,126.89345807
코오롱 디지털타워 빌란트 1차,구로구 구로동 222-7 ,BS,454,1000,30,1000,30,20000,331,2024-10-02 14:37:31,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2103-5711,20분,37.48346092,126.89654064
가산 우림라이온스밸리,금천구 가산동 371-28,BS,1367,1000,30,1000,30,,726,2024-10-02 14:37:21,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2026-4200~2,20분,37.479934,126.882532
가산비즈니스센터,금천구 가산동 371-6 ,BS,163,0,30,1000,30,20000,114,2024-10-02 14:37:23,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3289-9114,20분,37.48018615,126.88106079
스타밸리 주차장,금천구 가산동 60-11,BS,346,1000,30,1000,30,20000,325,2024-10-02 14:37:18,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-2027-0117,20분,37.48169755,126.88484394
에이스테크노타워10차 주차장,금천구 가산동 470-5 ,BS,285,2000,60,1000,30,20000,115,2024-10-02 14:37:28,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6670-5300,20분,37.48291585,126.88115699
가산A1타워 주차장,금천구 가산동 459-7 ,BS,211,0,30,550,30,20000,139,2024-10-02 14:35:49,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.482971,126.878859
대륭테크노타운5차,금천구 가산동 493-0 ,BS,166,0,30,1000,30,10000,88,2024-10-02 14:36:02,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2107-7880,20분,37.48039,126.875947
대륭테크노타운6차 주차장,금천구 가산동 493-6 ,BS,336,1000,30,1000,30,10000,249,2024-10-02 14:37:31,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2108-5880,20분,37.48119476,126.8760601
디폴리스 주차장,금천구 가산동 543-1,BS,1044,0,30,1000,10,11000,1076,2024-10-02 14:37:31,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-861-9115,20분,37.47984151,126.87708848
백상스타타워2차,금천구 가산동 459-22 ,BS,101,1000,30,1000,30,20000,101,2024-10-02 14:37:31,0000 ~ 2400,0000 ~ 0000,0000 ~ 0000,02-6111-6100,20분,37.48248593,126.87746904
구로 천왕센터프라자,구로구 천왕동 277-9 ,BS,56,1500,30,500,10,25000,35,2024-10-02 14:36:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-366-0200,20분,37.480874,126.839309
가든파이브 라이프,송파구 문정동 634-0,BS,3752,500,10,500,10,0,2105,2024-10-02 14:37:32,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2157-1621,20분,37.477592206,127.125068
구룡산제2호(구),강남구 개포동 126-2,NW,132,200,5,200,5,,57,2024-10-02 14:37:40,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,02-572-0648,20분,37.47725982,127.06647741
구룡산제1호(구),강남구 개포동 567-23,NW,92,200,5,200,5,,41,2024-10-02 14:37:40,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,02-577-0592,20분,37.47791276,127.06605468
포이초교 공영주차장(구),강남구 개포동 1273-0,NW,194,200,5,200,5,,114,2024-10-02 14:37:40,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0925,20분,37.47564571,127.05236496
사당노외 공영주차장(시),서초구 방배동 507-1,NW,183,400,5,400,5,28800,117,2024-10-02 14:37:31,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3405-4078,20분,37.47543791,126.98377372
남현동 도원빌딩,관악구 남현동 1059-11 ,BS,59,3000,30,1000,10,30000,31,2024-10-02 14:36:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.476133,126.978907
더리즌밸리 주차장,금천구 가산동 60-46 ,BS,156,1000,30,1000,30,25000,96,2024-10-02 14:37:32,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,080-772-6400,20분,37.47596366,126.88840141
마리오아울렛 1관,금천구 가산동 60-22 ,BS,383,,,500,10,20000,78,2024-10-02 14:37:51,0900 ~ 2300,0900 ~ 2300,0900 ~ 2300,02-2109-7219,20분,37.47820076,126.88711812
마리오아울렛 2관,금천구 가산동 60-52 ,BS,144,,,500,10,20000,144,2024-10-02 14:37:51,0900 ~ 2300,0900 ~ 2300,0900 ~ 2300,02-2109-7219,20분,37.47867559,126.88639434
하이힐(현대시티아울렛),금천구 가산동 60-8 ,BS,900,3000,60,500,10,50000,351,2024-10-02 14:37:53,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-1588-5783,20분,37.477607,126.889162
SJ테크노빌 주차장(롯데팩토리아울렛),금천구 가산동 60-19 ,BS,846,0,0,0,0,0,540,2024-10-02 14:37:49,0000 ~ 0000,0000 ~ 0000,0000 ~ 0000,02-3397-0114,20분,37.47944415,126.88459482
stx V-TOWER 주차장,금천구 가산동 371-37,BS,533,1000,30,1000,30,,456,2024-10-02 14:37:56,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-811-3100,20분,37.47723596,126.88376012
마리오아울렛 3관,금천구 가산동 60-20 ,BS,588,,,500,10,20000,148,2024-10-02 14:37:56,0900 ~ 2300,0900 ~ 2300,0900 ~ 2300,02-2109-7219,20분,37.4784765,126.88501587
에이스하이엔드3차 주차장,금천구 가산동 371-50 ,BS,300,1000,30,1000,30,47000,293,2024-10-02 14:37:53,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2624-1100,20분,37.47814,126.881721
아이온타워3차,구로구 항동 243-4 ,BS,20,1500,30,500,10,30000,20,2024-10-02 14:37:38,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.478802,126.822703
구로항동에이스캠프,구로구 항동 206-1,BS,236,0,30,1000,30,20000,12,2024-10-02 14:37:47,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6220-7130,20분,37.476611,126.81735
헌릉로745길(구),강남구 율현동 98-8,NS,244,300,5,600,5,24000,127,2024-10-02 14:38:02,0900 ~ 1900,0000 ~ 0000,0000 ~ 0000,,20분,37.47129437,127.11917805
밤고개로21길 공영주차장(구),강남구 율현동 77-5,NW,109,100,5,100,5,,34,2024-10-02 14:38:01,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2176-0907,20분,37.47354638,127.11441141
서강프라자,강남구 자곡동 636-0,BS,33,0,20,600,10,0,33,2024-10-02 14:37:37,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.472022,127.09604
구룡공원 공영주차장(구),서초구 양재동 399-0,NW,132,150,5,150,5,0,53,2024-10-02 14:37:57,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7294,20분,37.471637,127.048511
언남문화체육센터 공영주차장(구),서초구 양재동 309-0,NW,190,300,10,300,10,20000,162,2024-10-02 14:38:03,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-577-7718,20분,37.47217874,127.04431809
매헌시민의숲동측 공영주차장(구),서초구 양재동 237-0,NW,143,250,5,,,,107,2024-10-02 14:38:03,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7284,20분,37.4723039,127.03822651
홈플러스 남현점,관악구 남현동 612-51 ,BS,613,1000,10,1000,10,30000,582,2024-10-02 14:38:09,1000 ~ 2400,1000 ~ 2400,1000 ~ 2400,02-6948-8000,20분,37.471474,126.982437
세이브마트 신림본점 주차장,관악구 신림동 607-73 ,BS,77,1000,10,50,,,35,2024-10-02 14:38:02,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-856-6022,20분,37.474325,126.917867
롯데마트 맥스 금천점,금천구 독산동 295-10 ,BS,601,500,10,,,30000,324,2024-10-02 14:38:06,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-1544-7116,20분,37.47065964,126.89577553
가산아이에스비즈타워[가산동 3호점],금천구 가산동 345-24,BS,180,0,30,1100,30,33000,173,2024-10-02 14:38:14,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6956-3002,20분,37.47287815,126.88323063
잔카드림타워,금천구 가산동 345-43,BS,184,1000,30,1000,30,30000,142,2024-10-02 14:35:41,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-1800-6688,20분,37.47145803,126.88237814
한라시그마밸리,금천구 가산동 345-90 ,BS,590,1000,30,1000,30,48000,342,2024-10-02 14:38:15,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-6343-6800,20분,37.47300896,126.88113448
복정역 공영주차장(시),송파구 장지동 600-2,NW,362,170,5,170,5,12200,281,2024-10-02 14:38:11,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-3405-4075,20분,37.47005293,127.1277329
팜모드 주차장,강남구 세곡동 551-0 ,BS,45,1000,20,500,10,30000,37,2024-10-02 14:37:31,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.467241,127.099975
동산마을 공영주차장(구),서초구 양재동 370-5,NW,121,500,10,500,10,0,99,2024-10-02 14:38:11,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2155-7294,20분,37.47009388,127.04432613
LG전자베스트샵 금천본점,금천구 독산동 1012-0,BS,23,10000,30,5000,10,100000,23,2024-10-02 14:37:42,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.469384,126.898483
현대지식산업센터,금천구 독산동 291-1 ,BS,1262,0,60,1500,30,15000,869,2024-10-02 14:38:23,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2098-9114,20분,37.46893342,126.89572924
홈플러스 금천점,금천구 독산동 291-7 ,BS,1075,1000,10,1000,10,30000,203,2024-10-02 14:38:34,1000 ~ 2400,1000 ~ 2400,1000 ~ 2400,02-890-8000,20분,37.468669,126.896874
대륭테크노타운 20차,금천구 가산동 691-0 ,BS,504,0,30,1000,30,20000,416,2024-10-02 14:38:34,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.466759,126.886899
대륭테크노타운13차,금천구 가산동 664-0,BS,156,0,30,1000,30,47000,140,2024-10-02 14:38:32,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,02-2029-5600,20분,37.468397,126.88777
더 루벤스밸리[독산역 1호점],금천구 가산동 691-3,BS,250,0,30,1000,30,20000,47,2024-10-02 14:38:31,0000 ~ 2400,0000 ~ 2400,0000 ~ 2400,,20분,37.46620821,126.88710329
독산동 금천교 공영주차장(시),금천구 독산동 1081-4,NS,21,400,5,400,5,0,11,2024-10-02 14:38:22,0900 ~ 1900,0900 ~ 1500,0000 ~ 0000,010-4927-3981,20분,37.46660227,126.89009808
